Auteurs;Année;Année de soutenance;Titre;Titre journal;Année;Volume;Issue;Editeur scientifique;Titre ouvrage;Titre du volume;Editeur revue;Volume, Issue, Pages;ISBN;Titre conférence;Commentaire;Date congrès;Ville;Pays;Patent n°;Date de publication;Type de rapport;N°;Organisme de délivrance;Pages;Date de publication;Directeur de thèse;Université de soutenance;Année de soutenance;Organisme de délivrance;DOI;NNT;Pubmed;Référence;ArXiv;Description;Voir aussi;Réf. HAL;Rang HCERES;Rang CNRS
Brun N., Babeau-Garcia A., Achard M.-F., Sanchez C., Durand F., Laurent G., Birot M., Deleuze H., Backov R.;2011;;Enzyme-based biohybrid foams designed for continuous flow heterogeneous catalysis and biodiesel production;Energy Environmental Science;;4;;;;;;pp. 2840-2844;;;;;;;;;;;;;;;;;10.1039/c1ee01295a;;;;;;;;;
Carenco S., Le Goff X., Shi J., Roiban L., Ersen O., Boissière C., Sanchez C., Mézailles N.;2011;;Magnetic Core-Shell Nanoparticles from Nanoscale-Induced Phase Segregation;Chemistry of Materials;;;;;;;;2270-2277;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceccaldi A., Rajavelu A., Champion C., Rampon C., Jurkowska R., Jankevicius G., Sénamaud-Beaufort C., Ponger L., Gagey N., Ali H. D., Tost J., Vriz S., Ros S., Dauzonne D., Jeltsch A., Guianvarc'h D., Arimondo P. B.;2011;;C5-DNA methyltransferase inhibitors: from screening to effects on zebrafish embryo development.;ChemBioChem;;(12);9;;;;;1337-45;;;;;;;;;;;;;;;;;10.1002/cbic.201100130;;21633996;;;;;;;
De Sa Peixoto P., Deniset-Besseau A., Schanne-Klein M.-C., Mosser G.;2011;;Quantitative assessment of collagen i liquid crystal organizations: Role of ionic force and acidic solvent, and evidence of new phases;Soft Matter;;7;23;;;;;11203;;;;;;;;;;;;;;;;;10.1039/c1sm06076g;;;;;;;;;
Folliet N., Roiland C., Bégu S., Aubert A., Mineva T., Goursot A., Selvaraj K., Duma L., Tielens F., Mauri F., Laurent G., Bonhomme C., Gervais C., Babonneau F., Azaïs T.;2011;;Investigation of the interface in silica-encapsulated liposomes by combining solid state NMR and first principles calculations.;Journal of the American Chemical Society;;133;(42);;;;;16815-27;;;;;;;;;;;;;;;;;10.1021/ja201002r;;21899369;;;;;;;
Larregola M., Lequin O., Karoyan P., Guianvarc'h D., Lavielle S.;2011;;β-Amino acids containing peptides and click-cyclized peptide as β-turn mimics: a comparative study with 'conventional' lactam- and disulfide-bridged hexapeptides.;Journal of Peptide Science;;17;(9);;;;;632-43;;;;;;;;;;;;;;;;;10.1002/psc.1382;;21644250;;;;;;;
Laurencin D., Almora-Barrios N., De Leeuw N., Gervais C., Bonhomme C., Mauri F., Chrzanowski W., Knowles J., Newport R., Wong A., Gan Z., Smith M.;2011;;Magnesium incorporation into hydroxyapatite;Biomaterials;;32;7;;;;;1826-1837;;;;;;;;;;;;;;;;;10.1016/j.biomaterials.2010.11.017;;;;;;;;;
Leroy C. M., Wang H., Fargues A., Cardinal T., Jubera V., Treguer-Delapierre M., Boissière C., Sanchez C., Viana B., Pellé F.;2011;;Emission-photoactivity cross-processing of mesoporous interfacial charge transfer in Eu<sup>3+</sup> doped titania;Physical Chemistry Chemical Physics;;13;25;;;;;11878-11884;;;;;;;;;;;;;;;;;10.1039/C0CP02509G;;;;;;;;;
Letailleur A., Ribot F., Boissière C., Teisseire J., Barthel E., Desmazieres B., Chemin N., Sanchez C.;2011;;Sol-Gel Derived Hybrid Thin Films: The Chemistry behind Processing;Chemistry of Materials;;23;22;;;;;5082-5089;;;;;;;;;;;;;;;;;10.1021/cm202755g;;;;;;;;;
Letailleur A. A., Grachev S. Y., Barthel E., Sondergard E., Nomenvo K., Couteau C., Mc Murtry S., Lérondel G., Charlet E., Peter E.;2011;;High Efficiency White Luminescence of Alumina doped ZnO;Journal of Luminescence;;131;12;;;;;2646-2651;;;;;;;;;;;;;;;;;10.1016/j.jlumin.2011.06.044;;;;;;;;;
Li A., Wang D., Xiang J., Newport R., Reinholdt M., Mutin H., Vantelon D., Bonhomme C., Smith M. E., Laurencin D., Qiu D.;2011;;Insights into new calcium phosphosilicate xerogels using an advanced characterization methodology;Journal of Non-Crystalline Solids;;357;;;;;;3548-3555;;;;;;;;;;;;;;;;;10.1016/j.jnoncrysol.2011.07.003;;;;;;;;;
Maillot F., Morin G., Wang Y., Bonnin D., Ildefonse P., Chaneac C., Calas G.;2011;;New insight into the structure of nanocrystalline ferrihydrite: EXAFS evidence for tetrahedrally coordinated iron(III);Geochimica et Cosmochimica Acta;;75;;;;;;2708-2720;;;;;;;;;;;;;;;;;10.1016/j.gca.2011.03.011;;;;;;;;;
Majoulet O., Alauzun J., Gottardo L., Gervais C., Schuster M., Bernard S., Miele P.;2011;;Ordered mesoporous silicoboron carbonitride ceramics from boron-modified polysilazanes: Polymer synthesis, processing and properties;Microporous and Mesoporous Materials;;140;;;;;;40-50;;;;;;;;;;;;;;;;;10.1016/j.micromeso.2010.09.008;;;;;;;;;
Mosa J., Fontaine O., Ferreira P., P. Borges R., Vivier V., Grosso D., Laberty-Robert C., Sanchez C.;2011;;Synthesis of poly(phenylene oxide)-based fluoro-tin-oxide/ZrO2 nanoelectrode arrays by hybrid organic/inorganic approach;Electrochimica Acta;;56;20;;;;;7155-7162;;;;;;;;;;;;;;;;;10.1016/j.electacta.2011.05.074;;;;;;;;;
Mouyane M., Ruiz J.-A., Artus M., Cassaignon S., Jolivet J.-P., Caillon G., Jordy C., Driesen K., Scoyer J., Stievano L., Olivier-Fourcade J., Jumas J.-C.;2011;;Carbothermal synthesis of Sn-based composites as negative electrode for lithium ion batteries;Journal of Power Sources;;196;;;;;;6863;;;;;;;;;;;;;;;;;10.1016/j.jpowsour.2010.09.001;;;;;;;;;
Nassif N., Livage J.;2011;;From diatoms to silica-based biohybrids;Chemical Society Reviews;;;40;;;;;849-859;;;;;;;;;;;;;;;;;10.1039/c0cs00122h;;;;;;;;;
Pourpoint F., Coelho C., Gervais C., Bonhomme C., Fayon F., Laurencin Dalicieux S., Gennero I., Salles J.-P., Howes A., Dupree R., Hanna J., Smith M., Mauri F., Guerrero G., Mutin H., Laurencin D.;2011;;High-resolution solid state NMR experiments for the characterization of calcium phosphate biomaterials and biominerals;Journal of Materials Research;;26;;;;;;2355-2368;;;;;;;;;;;;;;;;;10.1557/jmr.2011.250;;;;;;;;;
Reinholdt M., Croissant J., Di Carlo L., Granier D., Gaveau P., Bégu S., Devoisselle J.-M., Mutin H., Smith M. E., Bonhomme C., Gervais C., Van Der Lee A., Laurencin D.;2011;;Synthesis and Characterization of Crystalline Structures Based on Phenylboronate Ligands Bound to Alkaline Earth Cations;Inorganic Chemistry;;50;;;;;;7802;;;;;;;;;;;;;;;;;10.1021/ic200961a;;;;;;;;;
Ricaud S., Jafrres A., Loiseau P., Viana B., Weichelt B., Abdou-Ahmed M., Voss A., Graf T., Rytz D., Delaigue M., Mottay E., Georges P., Druon F.;2011;;Yb:CaGdAlO4 Thin-Disk Laser;Optics Letters;;36;21;;;;;4134-4136;;;;;;;;;;;;;;;;;;;;;;;;;;
Tran-Thi T.-H., Dagnelie R., Crunaire S., Nicole L.;2011;;Optical chemical sensors based on hybrid organic-inorganic sol-gel nanoreactors;Chemical Society Reviews;;40;2;;;;;621-639;;;;;;;;;;;;;;;;;10.1039/c0cs00021c;;;;;;;;;
Amoura M., Roux C., Masse S., Steunou N., Coradin T.;2010;;Bacteria encapsulation in colloïdal inorganic matrices : Is it a general method?;Comptes Rendus Chimie;;13;16;;;;;52-57;;;;;;;;;;;;;;;;;10.1016/j.crci.2009.04.005;;;;;;;;;
Azais T., Hartmeyer G., Quignard S., Laurent G., Babonneau F.;2010;;Solution State NMR Techniques Applied to Solid State Samples: Characterization of Benzoic Acid Confined in MCM-41.;J.Phys. Chem. C;;114;23;;;;;8884-8891;;;;;;;;;;;;;;;;;10.1021/jp910622m;;;;;;;;;
Baccile N., Nassif N., Malfatti L., Van Bogaert I., Soetaert W., Pehau-Arnaudet G., Babonneau F.;2010;;Sophrolipids : a yeast-derived glycolipid as greener structure directing agents for self-assembled nanomaterials.;Green Chemistry;;12;45;;;;;1564-1567;;;;;;;;;;;;;;;;;10.1039/c0gc00163e;;;;;;;;;
Barboux P., Bonnet J.-P., Durand A., Lecommandoux S., Le Meins J.-F., Nedelec J.-M., Pauporté T., Pellé F., Ravaine V., Schatz C.;2010;;Nanosciences and nanotechnologies: health and environment;Actualite Chimique;;338-339;;;;;;112-120;;;;;;;;;;;;;;;;;;;;;;;;;;
Bass J., Belamie E., Grosso D., Boissière C., Coradin T., Sanchez C.;2010;;Nanostructuration of Titania Films Prepared by Self-Assembly to Affect Cell Adhesion;Journal of Biomedical Materials Research Part A;;93;1;;;;;96-106;;;;;;;;;;;;;;;;;10.1002/jbm.a.32477;;;;;;;;;
Bonhomme C., Gervais C., Coelho C., Pourpoint F., Azaïs T., Bonhomme-Coury L., Babonneau F., Jacob G., Ferrari M., Canet D., Yates J., Pickard C., Joyce S., Mauri F., Massiot D.;2010;;New perspectives in the PAW/GIPAW (Gauge Including Projected Augmented Wave) approach: JP-O-Si coupling constants, antisymmetric parts of shift tensors and NQR predictions;Magnetic Resonance in Chemistry;;48;;;;;;S86-S102;;;;;;;;;;;;;;;;;10.1002/mrc.2635;;;;;;;;;
Boudesocque S., Dargaud O., Stievano L., Méthivier C., Lambert J.-F., Coradin T., Pradier C.-M.;2010;;Non-destructive investigation of fibronectin adsorption on titanium surfaces using PM-RAIRS: effect of surface hydroxylation;Surface and Interface Analysis;;42;6-7;;;;;466-470;;;;;;;;;;;;;;;;;10.1002/sia.3295;;;;;;;;;
Bouyarmane H., El Asri S., Rami A., Roux C., Mahly M.-A., Saoiabi A., Coradin T., Laghzizil A.;2010;;Pyridine and phenol removal using natural and synthetic apatites as low cost sorbents: influence of porosity and surface interactions.;Journal of Hazardous Materials;;181;40;;;;;736-741;;;;;;;;;;;;;;;;;10.1016/j.jhazmat.2010.05.074;;;;;;;;;
Bridel J.-S., Azais T., Morcrette M., Tarascon J.-M., Larcher D.;2010;;Key Parameters Governing the Reversibility of Si/Carbon/CMC Electrodes for Li-Ion Batteries;Chemistry of Materials;;22;;;;;;1229;;;;;;;;;;;;;;;;;;;;;;;;;;
Brun N., Babeau Garcia A., Deleuze H., Achard M.-F., Sanchez C., Oestreicher V., Backov R.;2010;;Enzyme-Based Hybrid Macroporous Foams as Highly Efficient Biocatalysts Obtained through Integrative Chemistry;Chemistry of Materials;;22;16;;;;;pp. 4555-4562;;;;;;;;;;;;;;;;;10.1021/cm100823d;;;;;;;;;
Brun N., Janot R., Sanchez C., Deleuze H., Gervais C., Morcrette M., Backov R.;2010;;Preparation of LiBH4@carbon miro-macrocellular foams : tuning hyrogen release through varying microporosity.;Energy Environ. Sci;;3;35;;;;;824-830;;;;;;;;;;;;;;;;;10.1039/c000858n;;;;;;;;;
Brun N., Janot R., Sanchez C., Deleuze H., Gervais C., Morcrette M., Backov R.;2010;;Preparation of LiBH4@carbon micro–macrocellular foams: tuning hydrogen release through varying microporosity;Energy Environ. Sci.;;3;;;;;;pp. 824-830;;;;;;;;;;;;;;;;;;;;;;;;;;
Carenco S., Boissière C., Nicole L., Sanchez C., Le Floch P., Mezailles N.;2010;;Controlled Design of Size-Tunable Monodisperse Nickel Nanoparticles.;Chemistry of Materials;;22;11;;;;;1340-1349;;;;;;;;;;;;;;;;;10.1021/cm902007G;;;;;;;;;
Carenco S., Demange M., Shi J., Boissière C., Sanchez C., Le Floch P., Mézailles N.;2010;;White phosphorus and metal nanoparticles: a versatile route to metal phosphide nanoparticles. (pub);chemical communications / Chem Commun (Cambridge);;46;30;;;;;5578-80;;;;;;;;;;;;;;;;;10.1039/c0cc00684j;;20577676;;;;;;;
Champion C., Guianvarc'h D., Sénamaud-Beaufort C., Jurkowska R. Z., Jeltsch A., Ponger L., Arimondo P. B., Guieysse-Peugeot A.-L.;2010;;Mechanistic insights on the inhibition of c5 DNA methyltransferases by zebularine.;PLoS ONE;;5;(8);;;;;e12388;;;;;;;;;;;;;;;;;10.1371/journal.pone.0012388;;20808780;;;;;;;
Constantin D., Davidson P., Chane&#769Ac C.;2010;;Lyotropic Lamellar Phase Doped with a Nematic Phase of Magnetic Nanorods;Langmuir;;26;7;;;;;4586-4589;;;;;;;;;;;;;;;;;10.1021/la100045r;;;;;;;;;
Deniset-Besseau A., De Sa Peixoto P., Mosser G., Schanne-Klein M.-C.;2010;;Nonlinear optical imaging of lyotropic cholesteric liquid crystals.;Optics Express;;18;2;;;;;1113-1121;;;;;;;;;;;;;;;;;10.1364/OE.18.001113;;20173934;;;;;;;
Desimone M., Hélary C., Rietveld M., Bataille I., Mosser G., Giraud-Guille M., Livage J., Coradin T.;2010;;Silica-collagen bionanocomposites as tree-dimensiam scaffolds for fibroblast immobilization;Acta Biomaterialia;;6;51;;;;;3998-4004;;;;;;;;;;;;;;;;;10.1016/j.actbio.2010.05.014;;;;;;;;;
El Asri S., Laghzizil A., Coradin T., Saoiabi A., Alaoui A., M'hamedi R.;2010;;Conversion of natural phosphate rock into mesoporous hydroxyapatite for heavy metals removal from aqueous solution.;Colloids and Surfaces A: Physicochemical and Engineering Aspects;;362;26;;;;;33-38;;;;;;;;;;;;;;;;;10.1016/j.colsurfa.2010.03.036;;;;;;;;;
Elimelech M., Nedelec J.-M., Hardy-Dessources A., Babonneau F., Avnir D.;2010;;Cross-linked polyethylene@silica : the first full interpenetrating network hybrid particles;Journal of Materials Chemistry;;20;59;;;;;9515-9522;;;;;;;;;;;;;;;;;10.1039/b923672d;;;;;;;;;
Faustini M., Louis B., Albouy P., Kuemmel M., Grosso D.;2010;;Preparation of Sol-Gel Films by Dip-Coating in Extreme Conditions.;Journal of Physical Chemistry C;;114;21;;;;;7637-7645;;;;;;;;;;;;;;;;;10.1021/jp9114755;;;;;;;;;
Fousseret B., Mougenot M., Rossignol F., Baumard J.-F., Soulestin B., Boissiere C., Ribot F., Jalabert D., Carrion C., Sanchez C., Lejeune M.;2010;;Ink-jet Printing Engineered Functional Microdot Arrays Made of Mesoporous Hybrid Organosilicas.;Chemistry of Materials;;22;48;;;;;3875-3883;;;;;;;;;;;;;;;;;10.1021/cm903713q;;;;;;;;;
Fousseret B., Mougenot M., Rossignol F., Baumard J.-F., Soulestin B., Boissiere C., Ribot F., Jalabert D., Carrion C., Sanchez C., Lejeune M.;2010;;Ink-jet printing engineered functional microdot arrays made of mesoporous hybrid organosilicas;Chemistry of Materials;;22;;;;;;3875-3883;;;;;;;;;;;;;;;;;10.1021/cm903713q;;;;;;;;;
Giraud-Guille M., Helary C., Vigier S., Nassif N.;2010;;Dense fibrillar collagen matrices for tissue repair;The Royal Society of Chemistry;;6;50;;;;;4963-4967;;;;;;;;;;;;;;;;;10.1039/c0sm00260g;;;;;;;;;
Gobeaux F., Belamie E., Mosser G., Davidson P., Asnacios S.;2010;;Power law rheology and stain-induced yielding in acidic solutions of type I-collagen;Soft Matter;;6;55;;;;;3769-3777;;;;;;;;;;;;;;;;;10.1039/b922151d;;;;;;;;;
Gobeaux F., Belamie E., Mosser G., Davidson P., Asnacios S.;2010;;Power law rheology and strain-induced yielding in acidic solutions of type I-collagen;Soft Matter;;6;16;;;;;3769-3777;;;;;;;;;;;;;;;;;10.1039/b922151d;;;;;;;;;
Gomes S., Renaudin G., Mesbah A., Jallot E., Bonhomme C., Babonneau F., Nedelec J.-M.;2010;;Thorough Analysis of Silicon Substitution in Biphasic Calcium Phosphate Bioceramics: a multi-technique study.;Acta Biomaterialia;;6;29;;;;;3264-3274;;;;;;;;;;;;;;;;;10.1016/j.actbio.2010.02.034;;;;;;;;;
Jaouen V., Brayner R., Lantiat D., Steunou N., Coradin T.;2010;;In situ growth of gold colloids within alginate films;Nanotechnology;;21;23;;;;;185605 (7pp);;;;;;;;;;;;;;;;;10.1088/0957-4484/21/18/185605;;;;;;;;;
Jolivet J.-P., Cassaignon S., Chanéac C., Chiche D., Durupthy O., Portehault D.;2010;;Design of métal oxide nanoparticlues : control of size, shape, srystalline structure and functionalization by aqueous chemistry.;Comptes Rendus Chimie;;13;12;;;;;40-51;;;;;;;;;;;;;;;;;10.1016/j.crci.2009.09.012;;;;;;;;;
Laurencin D., Guerrero G., Amalric J., Bonhomme C., Gervais C., Smith M., Mutin H.;2010;;Advanced Solid State NMR Techniques for the Investigation of the Organic-Mineral Interfaces in Biomaterials.;Mater. Res. Soc. Symp. Proc;;;32;;;;;1236-SS08-02;;;;;;;;;;;;;;;;;;;;;;;;;;
Lemmonier S., Grandjean S., Robisson A.-C., Jolivet J.-P.;2010;;Synthesis of zirconia sol stabilized by trivalent cations (yttrium and neodymium or americium): a precursor for Am-bearing cubic stabilized zirconia.;The Royal Society of Chemistry;;39;15;;;;;2254-2262;;;;;;;;;;;;;;;;;10.1039/b919734f;;;;;;;;;
Li J., Bernard S., Salles V., Gervais C., Miele P.;2010;;Preparation of Polyborazylene-Derived Bulk Boron Nitride with Tunable Properties by Warm-Pressing and Pressureless Pyrolysis.;Chemistry of Materials;;22;17;;;;;2010-2019;;;;;;;;;;;;;;;;;10.1021/CM902972p;;;;;;;;;
Livage J.;2010;;Hydrothermal Synthesis of Nanostructured Vanadium Oxides;Materials;;3;54;;;;;4175-4195;;;;;;;;;;;;;;;;;10.3390/ma3084175;;;;;;;;;
Livage J.;2010;;Hydrothermal Synthesis of Nanostructured Vanadium Oxides.;Materials;;3;43;;;;;4175-4195;;;;;;;;;;;;;;;;;10.3390/ma3084175;;;;;;;;;
Mothes, C., Larregola, M., Quancard, J., Goasdoue, N., Chassaing, G., Lequin, O., Karoyan, P.;2010;;Prolinoamino Acids as Tools to Build Bifunctionalized, Stable beta-Turns in Water;;CHEMBIOCHEM 11;;(1);;;;;;55-58;;;;;;;;;;;;;;;;;;;;;;;;;;
Mothes, C., Larregola, M., Goasdoue, N., Lavielle, S., Chassaing, G., Lequin, O., Karoyan P.;2010;;Prolinoamino acids as tools to build bifunctionalized, stable beta-turns in water.;ChemBioChem;;11;(1);;;;;55-8.;;;;;;;;;;;;;;;;;;;;;;;;;;
Nassif N., Martineau F., Syzgantseva O., Gobeaux F., Willinger M., Coradin T., Cassaignon S., Azais T., Giraud-Guille M.;2010;;In Vivo Inspired Conditions to Synthesize Biomimetic Hydroxyapatite;Chem.Mater.;;22;56;;;;;3653-3663;;;;;;;;;;;;;;;;;10.1021/cm903596q;;;;;;;;;
Nassif N., Martineau F., Syzgantseva O., Gobeaux F., Willinger M., Coradin T., Cassaignon S., Azais T., Giraud-Guille M.;2010;;In vivo inspired conditions to synthesize biometic hydroxyapatite.;Chemistry of Materials;;22;28;;;;;3653-3663;;;;;;;;;;;;;;;;;10.1021/cm903596q;;;;;;;;;
Nassif N., Gobeaux F., Seto J., Belamie E., Davidson P., Panine P., Mosser G., Fratzl P., Giraud-Guille M.;2010;;Self-Assembled Collagen-Apatite Matrix with Bone-Like Hierarchy.;Chem.Mater.;;22;24;;;;;3307-3309;;;;;;;;;;;;;;;;;10.1021/cm903594n;;;;;;;;;
Nassif N., Gobeaux F., Seto J., Belamie E., Davidson P., Panine P., Mosser G., Fratzl P., Giraud Guille M.-M.;2010;;Self-Assembled Collagen-Apatite Matrix with Bone-like Hierarchy;Chemistry of Materials;;22;11;;;;;3307-3309;;;;;;;;;;;;;;;;;10.1021/cm903594n;;;;;;;;;
Paquin R., Pelupessy P., Dumas L., Gervais C., Bondenhausen G.;2010;;Determination of the antisymmetric part of the chemical shift anisotropy tensor via spin relaxation in nuclear magnetic resonance.;The Journal of Chemical Physics;;133;47;;;;;034506-10;;;;;;;;;;;;;;;;;10.1063/1.3445777;;;;;;;;;
Parvole J., Ahrens L., Blas H., Vinas J., Boissière C., Sanchez C., Save M., Charleux B.;2010;;Grafting Polymer Chains Bearing an N-Succinimidyl Activated Ester End-Group onto Primary Amine-Coated Silica Particles and Application of a Simple, One-Step Approach via Nitroxide-Mediated Controlled/Living Free-Radical Polymerization.;Journal of Polymer Science;;48;09;;;;;173-185;;;;;;;;;;;;;;;;;10.1002/pola.23775;;;;;;;;;
Perego C., Revel R., Durupthy O., Cassaignon S., Jolivet J.-P.;2010;;Thermal Stability of TiO2-Anatase: impact of nanoparticles morphology on kinetic phase transformation.;Solid State Sciences;;12;36;;;;;989-995;;;;;;;;;;;;;;;;;10.1016/j.solidstatesciences.2009.07.021;;;;;;;;;
Portehault D., Cassaignon S., Baudrin E., Jolivet J.-P.;2010;;Evolution of Nanostructured Manganese (Oxyhydr)oxides in Water through MnO4 - Reduction.;Crystal Growth & Design / Crystal Growth and Design;;10;34;;;;;2168-2173;;;;;;;;;;;;;;;;;10.1021/cg901394v;;;;;;;;;
Portehault D., Giordano C., Gervais C., Senkovska I., Kaskel S., Sanchez C., Antonietti M.;2010;;High-Surface-Area Nanoporous Boron Carbon Nitrides for Hydrogen Storage;Advanced Functional Materials;;20;42;;;;;1827-1833;;;;;;;;;;;;;;;;;10.1002/adfm.201000281;;;;;;;;;
Portehault D., Giordano C., Sanchez C., Antonietti M.;2010;;Nonaqueous Route toward a Nanostructured Hybrid Titanate;Chemistry of Materials;;22;56;;;;;2125-2131;;;;;;;;;;;;;;;;;10.1021/cm903709m;;;;;;;;;
Poulos A., Constantin D., Davidson P., Pansu B., Freyssingeas E., Madsen A., Chane&#769Ac C.;2010;;Short-range dynamics of a nematic liquid-crystalline phase;Journal of Chemical Physics;;132;9;;;;;091101;;;;;;;;;;;;;;;;;10.1063/1.3330920;;;;;;;;;
Ramachandran S., Coradin T., Kumar Jain P., Kumar Verma S.;2010;;Nostoc calcicola Immobilized in Silica-coated Calcium Alginate and Silica Gel for Applications in Heavy Metal;Silicon Chemistry;;;27;;;;;215-223;;;;;;;;;;;;;;;;;10.1007/s12633-009-9032-0;;;;;;;;;
Ramtani S., Takahashi Y., Hélary C., Geiger D., Giraud-Guille M.-M.;2010;;Mechanical behavior under unconfined compression loading of dense fibrillar collagen matrices mimetic if living tissues;Journal of Mechanics in Medecine and Biology;;10;1;;;;;35-55;;;;;;;;;;;;;;;;;;;;;;;;;;
Ramtani S., Takahashi-Iniguez Y., Helary C., Geiger D., Guille M.-M.;2010;;Mechanical behavior under unconfined compression loading of dense fibrillar collagen matrices mimetic living tissues;Journal of Mechanics in Medicine and Biology;;10;1;;;;;35-55;;;;;;;;;;;;;;;;;;;;;;;;;;
Sel O., Soules A., Ameduri B., Boutevin B., Laberty C., Gebel G., Sanchez C.;2010;;Original Fuel-Cell Membranes from Crosslinked Terpolymers via a ‘‘Sol–gel'' Strategy;Advanced Functional Materials;;20;33;;;;;1090-1098;;;;;;;;;;;;;;;;;10.1002/adfm.200902210;;;;;;;;;
